event,rc,sweep,point_index,num_uav,num_gu,map_size_m,uav_density_per_km2,method_id,paper_label,method_family,training_seed,checkpoint_role,eval_seed_base,episodes,num_envs,label,config_path,checkpoint_path,baseline_policy,out_dir,reward_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,queue_total_mean,collision_episode_fraction,near_collision_ratio,near_collision_steps,terminated_early,sat_overlap_eval,episode_length,arrival_step_mean,outflow_arrival_ratio
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,uav_density_5uav_maxweight_lyapunov_fixed_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase982000,33.77928800380323,0.7454443687374881,0.19571933589349189,9.413835923942132,14.269285356683863,376553432.5833737,0.421875,,,0.421875,0.9957154376076903,205.765625,40000102.28462735,0.7663763017293848
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,980000,64,64,uav_density_6uav_relcritic_seed45211_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase980000,45.31091735325754,0.841321431727255,0.10638512046183843,4.822721493501156,7.165456444530717,192908857.43702257,0.578125,,,0.578125,0.5279339251997105,191.0,40000088.80434503,0.8462045371907705
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,981000,64,64,uav_density_6uav_relcritic_seed45211_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase981000,39.18988755252212,0.8176848958670685,0.1223969790057419,5.019004470269731,7.5981671077457404,200760176.3411516,0.59375,,,0.59375,0.5437546361685291,186.4375,40000053.36058359,0.8277243540270569
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,982000,64,64,uav_density_6uav_relcritic_seed45211_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase982000,42.2708301874809,0.8311966461905312,0.12479179340548759,5.259671664697829,7.738018368802945,210386863.97558817,0.578125,,,0.578125,0.5307211888179267,195.21875,40000099.30122315,0.8332807927722492
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,980000,64,64,uav_density_6uav_relcritic_seed73129_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase980000,27.234397331019863,0.8371727561166383,0.09104162318046928,4.6201207796763,6.482091105229961,184804828.97281775,0.890625,,,0.890625,0.5454075462472131,128.15625,39999974.19580608,0.8391623664948612
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,981000,64,64,uav_density_6uav_relcritic_seed73129_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase981000,23.016715477220714,0.8014778221482404,0.10088462206199157,4.534697719017921,6.958534517923305,181387906.58551723,0.953125,,,0.953125,0.545064396357248,111.109375,40000134.00603368,0.8093276982356534
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,982000,64,64,uav_density_6uav_relcritic_seed73129_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase982000,25.63454407104291,0.8170076856038763,0.1177910963412448,4.862930923283915,7.16096927804819,194517234.67628866,0.890625,,,0.890625,0.5445057821711892,124.875,40000136.99363529,0.8193698338459371
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,980000,64,64,uav_density_6uav_relcritic_seed91457_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase980000,35.52090037125163,0.8174101957307911,0.09849473861770278,5.484169517749559,8.797159049768673,219366778.00418532,0.765625,,,0.765625,0.6861678649790295,162.1875,40000115.6524269,0.8283015567495643
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,981000,64,64,uav_density_6uav_relcritic_seed91457_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase981000,30.499579313909635,0.82752986739568,0.08988903460968545,5.377597689828661,8.104346404282724,215103904.97757906,0.796875,,,0.796875,0.6800199854921436,148.890625,40000053.593356125,0.8445295013403272
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,982000,64,64,uav_density_6uav_relcritic_seed91457_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase982000,29.755151715828106,0.8059308521893058,0.12129873667554276,5.74740589549291,8.881806126191837,229896232.9934819,0.828125,,,0.828125,0.6856218354947182,146.453125,40000112.19509054,0.816215240045478
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,uav_density_6uav_globalcritic_seed45211_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,37.391377185005695,0.8484165527637064,0.08592228779617155,6.130624468328859,8.072170674067282,245224975.93796656,0.546875,,,0.546875,0.6476441526172649,172.875,40000168.949849516,0.8704237219702233
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,uav_density_6uav_globalcritic_seed45211_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,34.05946190608665,0.8220562828014863,0.09694007555246621,5.694288434427708,7.825598695492947,227771534.48297355,0.734375,,,0.734375,0.6434448868481605,156.75,40000005.531301394,0.8470641815498108
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,uav_density_6uav_globalcritic_seed45211_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,36.895483122207224,0.8320278852250594,0.11190046357171306,6.357375854751252,8.589831647060523,254295031.1823116,0.5625,,,0.546875,0.6458245841920529,178.71875,40000096.892324455,0.8548952182662294
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,uav_density_6uav_globalcritic_seed73129_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,13.257892275229096,0.5895802560640742,0.2437728664389389,7.092287775910609,13.795886002924057,283691507.6243227,0.984375,,,0.984375,0.9989229752605729,85.78125,40000036.18224848,0.5902743072190266
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,uav_density_6uav_globalcritic_seed73129_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,14.71465386566706,0.5742575313162024,0.24686672611340907,6.9255450825932705,13.531725968759984,277021800.3153928,0.921875,,,0.921875,0.9980611331829101,94.921875,40000095.77984602,0.5756550964238943
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,982000,64,64,uav_density_6uav_globalcritic_seed73129_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase982000,14.439368398860097,0.600204893652802,0.2741241143359238,7.329924730727857,14.440511639453332,293196985.8096055,0.984375,,,0.984375,0.9993217443723155,93.5,40000189.039650306,0.6015318644304505
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,980000,64,64,uav_density_6uav_globalcritic_seed91457_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase980000,12.587150370352902,0.5632991636596831,0.27571695479210423,7.768050149840466,18.61974305660695,310722002.47276795,1.0,,,1.0,0.7874650464138735,85.203125,40000040.428729296,0.5642897335945611
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,981000,64,64,uav_density_6uav_globalcritic_seed91457_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase981000,11.817046949639916,0.5466038884218225,0.26189715235195465,7.309161801650934,17.481053868205137,292366584.5677704,0.984375,,,0.984375,0.8012521026943265,80.171875,40000079.536406934,0.5511598905813268
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,uav_density_6uav_globalcritic_seed91457_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,11.383468779851682,0.5771784681874448,0.26280158201493314,7.2080502034764615,17.745448612378436,288322331.0703118,1.0,,,1.0,0.7878865763286104,74.109375,40000192.14345863,0.5790290194549541
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase980000,6.929956733598374,0.5529853852571168,0.15887620668207475,6.9111751483543085,14.734326322904208,276447002.85610276,1.0,,,1.0,0.9009649437695392,40.734375,40000102.54430501,0.5855807912739294
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase981000,6.365140721201897,0.5552143677586368,0.15958964590087185,6.274760362737236,13.173836127147888,250990411.4085564,1.0,,,1.0,0.9127386830664607,36.671875,40000302.64838705,0.5943158460118237
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase982000,7.253319265320897,0.5596060155570275,0.16965995272475817,6.713571469824174,13.908848044001477,268542855.7099856,1.0,,,1.0,0.9008445807178197,41.765625,40000177.85311306,0.6042404385755705
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,uav_density_6uav_maxweight_lyapunov_fixed_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase980000,25.41175676556304,0.7206582047017664,0.18086419991634123,9.650384976259863,14.846268715992432,386015394.6097784,0.84375,,,0.828125,0.997689035462022,155.015625,40000106.51668733,0.7625506819601604
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,uav_density_6uav_maxweight_lyapunov_fixed_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase981000,23.801347954315133,0.7119530486323191,0.18376271016370968,8.969811550883872,14.09391424097274,358792457.9267892,0.8125,,,0.8125,0.9982671976536787,144.515625,40000091.67715491,0.745293304371712
end,0,uav_density,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,uav_density_6uav_maxweight_lyapunov_fixed_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase982000,26.62634810199961,0.7066583525818503,0.2125444331120332,9.697575872328162,15.167847042302357,387903030.2059388,0.765625,,,0.765625,0.9980909760117467,164.90625,40000093.195184566,0.7358789089593878
