event,timestamp,sweep,gpu,point_index,num_uav,num_gu,map_size_m,uav_density_per_km2,method_id,paper_label,method_family,training_seed,checkpoint_role,eval_seed_base,episodes,num_envs,config_path,checkpoint_path,baseline_policy,out_dir,label,rc,elapsed_sec,reward_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,queue_total_mean,collision_episode_fraction,near_collision_ratio,near_collision_steps,terminated_early,sat_overlap_eval,episode_length,arrival_step_mean,outflow_arrival_ratio,error
end,2026-07-15T02:58:13+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase980000,uav_density_6uav_relcritic_seed45211_selected_seedbase980000,0,7.004,45.31091735325754,0.841321431727255,0.10638512046183843,4.822721493501156,7.165456444530717,192908857.43702257,0.578125,,,0.578125,0.5279339251997105,191.0,40000088.80434503,0.8462045371907705,
start,2026-07-15T02:58:13+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase981000,uav_density_6uav_relcritic_seed45211_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:20+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase981000,uav_density_6uav_relcritic_seed45211_selected_seedbase981000,0,7.110,39.18988755252212,0.8176848958670685,0.1223969790057419,5.019004470269731,7.5981671077457404,200760176.3411516,0.59375,,,0.59375,0.5437546361685291,186.4375,40000053.36058359,0.8277243540270569,
start,2026-07-15T02:58:20+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase982000,uav_density_6uav_relcritic_seed45211_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:27+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase982000,uav_density_6uav_relcritic_seed45211_selected_seedbase982000,0,7.119,42.2708301874809,0.8311966461905312,0.12479179340548759,5.259671664697829,7.738018368802945,210386863.97558817,0.578125,,,0.578125,0.5307211888179267,195.21875,40000099.30122315,0.8332807927722492,
start,2026-07-15T02:58:27+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase980000,uav_density_6uav_relcritic_seed73129_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:34+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase980000,uav_density_6uav_relcritic_seed73129_selected_seedbase980000,0,7.055,27.234397331019863,0.8371727561166383,0.09104162318046928,4.6201207796763,6.482091105229961,184804828.97281775,0.890625,,,0.890625,0.5454075462472131,128.15625,39999974.19580608,0.8391623664948612,
start,2026-07-15T02:58:34+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase981000,uav_density_6uav_relcritic_seed73129_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:41+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase981000,uav_density_6uav_relcritic_seed73129_selected_seedbase981000,0,7.017,23.016715477220714,0.8014778221482404,0.10088462206199157,4.534697719017921,6.958534517923305,181387906.58551723,0.953125,,,0.953125,0.545064396357248,111.109375,40000134.00603368,0.8093276982356534,
start,2026-07-15T02:58:41+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase982000,uav_density_6uav_relcritic_seed73129_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:48+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed73129/selected/seedbase982000,uav_density_6uav_relcritic_seed73129_selected_seedbase982000,0,7.011,25.63454407104291,0.8170076856038763,0.1177910963412448,4.862930923283915,7.16096927804819,194517234.67628866,0.890625,,,0.890625,0.5445057821711892,124.875,40000136.99363529,0.8193698338459371,
start,2026-07-15T02:58:48+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase980000,uav_density_6uav_relcritic_seed91457_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:55+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase980000,uav_density_6uav_relcritic_seed91457_selected_seedbase980000,0,7.024,35.52090037125163,0.8174101957307911,0.09849473861770278,5.484169517749559,8.797159049768673,219366778.00418532,0.765625,,,0.765625,0.6861678649790295,162.1875,40000115.6524269,0.8283015567495643,
start,2026-07-15T02:58:55+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase981000,uav_density_6uav_relcritic_seed91457_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:03+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase981000,uav_density_6uav_relcritic_seed91457_selected_seedbase981000,0,7.037,30.499579313909635,0.82752986739568,0.08988903460968545,5.377597689828661,8.104346404282724,215103904.97757906,0.796875,,,0.796875,0.6800199854921436,148.890625,40000053.593356125,0.8445295013403272,
start,2026-07-15T02:59:03+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase982000,uav_density_6uav_relcritic_seed91457_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:09+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed91457/selected/seedbase982000,uav_density_6uav_relcritic_seed91457_selected_seedbase982000,0,6.956,29.755151715828106,0.8059308521893058,0.12129873667554276,5.74740589549291,8.881806126191837,229896232.9934819,0.828125,,,0.828125,0.6856218354947182,146.453125,40000112.19509054,0.816215240045478,
start,2026-07-15T02:59:09+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,uav_density_6uav_globalcritic_seed45211_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:16+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,uav_density_6uav_globalcritic_seed45211_selected_seedbase980000,0,7.024,37.391377185005695,0.8484165527637064,0.08592228779617155,6.130624468328859,8.072170674067282,245224975.93796656,0.546875,,,0.546875,0.6476441526172649,172.875,40000168.949849516,0.8704237219702233,
start,2026-07-15T02:59:16+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,uav_density_6uav_globalcritic_seed45211_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:24+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,uav_density_6uav_globalcritic_seed45211_selected_seedbase981000,0,7.078,34.05946190608665,0.8220562828014863,0.09694007555246621,5.694288434427708,7.825598695492947,227771534.48297355,0.734375,,,0.734375,0.6434448868481605,156.75,40000005.531301394,0.8470641815498108,
start,2026-07-15T02:59:24+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,uav_density_6uav_globalcritic_seed45211_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:31+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,uav_density_6uav_globalcritic_seed45211_selected_seedbase982000,0,7.277,36.895483122207224,0.8320278852250594,0.11190046357171306,6.357375854751252,8.589831647060523,254295031.1823116,0.5625,,,0.546875,0.6458245841920529,178.71875,40000096.892324455,0.8548952182662294,
start,2026-07-15T02:59:31+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,uav_density_6uav_globalcritic_seed73129_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:38+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,uav_density_6uav_globalcritic_seed73129_selected_seedbase980000,0,7.051,13.257892275229096,0.5895802560640742,0.2437728664389389,7.092287775910609,13.795886002924057,283691507.6243227,0.984375,,,0.984375,0.9989229752605729,85.78125,40000036.18224848,0.5902743072190266,
start,2026-07-15T02:59:38+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,uav_density_6uav_globalcritic_seed73129_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:45+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,uav_density_6uav_globalcritic_seed73129_selected_seedbase981000,0,7.092,14.71465386566706,0.5742575313162024,0.24686672611340907,6.9255450825932705,13.531725968759984,277021800.3153928,0.921875,,,0.921875,0.9980611331829101,94.921875,40000095.77984602,0.5756550964238943,
start,2026-07-15T02:59:45+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase982000,uav_density_6uav_globalcritic_seed73129_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:52+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed73129/selected/seedbase982000,uav_density_6uav_globalcritic_seed73129_selected_seedbase982000,0,7.090,14.439368398860097,0.600204893652802,0.2741241143359238,7.329924730727857,14.440511639453332,293196985.8096055,0.984375,,,0.984375,0.9993217443723155,93.5,40000189.039650306,0.6015318644304505,
