scenario,kind,method,update,seed_base,episodes,num_envs,config,checkpoint,out_dir,reward_sum,processed_ratio_eval,drop_ratio_eval,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,gu_queue_mean,uav_queue_mean,sat_queue_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,outflow_arrival_ratio,sat_processed_arrival_ratio,access_sum,backhaul_sum,sat_processed_sum
6uav40gu_resource_2x_access_backhaul,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_resource_2x_access_backhaul.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_resource_2x_access_backhaul/seed982000/bootstrap_seed45210_best_u0375,41.28029165090993,0.7429909254007036,0.19533501405606293,0.17464267120971572,0.020675006483427544,1.7266242702871452e-05,9.910239422359245,15.080441964105296,816363356.1242107,8758410.394510642,73747121.50158478,163501.46686954223,0.9662602684402744,0.046875,0.046875,247.140625,0.8055987877444852,0.7429910619799237,,14761216149.328125,14721321027.578125
6uav40gu_resource_2x_access_backhaul,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_resource_2x_access_backhaul.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_resource_2x_access_backhaul/seed982000/bootstrap_seed45211_best_u0375,37.75973222916946,0.6701129069781904,0.24750446991950723,0.2232470041341799,0.024257404706482206,0.0,9.463609113668337,16.22733993865075,759670613.9955311,9730481.704189358,61311575.46331345,17929.815521486078,0.9621059509822173,0.125,0.125,232.515625,0.7496684676008257,0.67011266705316,,12546008645.859375,12546008663.921875
6uav40gu_resource_2x_access_backhaul,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_resource_2x_access_backhaul.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_resource_2x_access_backhaul/seed982000/bootstrap_seed61723_best_u0325,37.517248696414754,0.6189141371685195,0.30674982094536396,0.2801757040004954,0.026574028976017697,0.0,12.302940389487524,21.56634281667509,988054681.4621412,10893790.37013323,91413934.15269938,26524.042359968927,0.9791222546704956,0.125,0.125,242.953125,0.6934664627995173,0.6189140640867403,,12048606125.90625,12048606154.40625
6uav40gu_resource_2x_access_backhaul,baseline,cluster_center_queue_aware,,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_resource_2x_access_backhaul.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_resource_2x_access_backhaul/seed982000/cluster_center_queue_aware,40.89924104476813,0.7748538974939054,0.16400471134358716,0.12799316260227106,0.036011538534310425,0.0,10.72267290322102,15.335300157288504,859997952.5979875,7851908.613316478,90622913.03160317,15167.570174603174,0.8867520964127036,0.03125,0.03125,243.796875,0.8531700143286856,0.774853886056006,,15266049361.890625,15244777515.328125
6uav40gu_resource_2x_access_backhaul,baseline,maxweight_lyapunov,,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_resource_2x_access_backhaul.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_resource_2x_access_backhaul/seed982000/maxweight_lyapunov,34.430495311971754,0.7135580447444038,0.24265276222458648,0.23975851170695667,0.0028940239021472153,0.0,7.535044041053749,11.396733383869503,603040463.3428035,11940518.86608757,20863793.567691267,1645.466310710478,0.9940046291891352,0.171875,0.171875,234.9375,0.7314028946699066,0.713557683541798,,13481957360.28125,13481724292.875
6uav40gu_resource_2x_access_backhaul,baseline,static_uniform,,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_resource_2x_access_backhaul.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_resource_2x_access_backhaul/seed982000/static_uniform,31.54477944946848,0.4766704812068492,0.47705001962200455,0.47530341563139245,0.001746620048759858,0.0,10.300315948299831,26.14178311246051,824056167.4379997,18724200.954125002,12509538.010666665,214.59199999999998,0.4874604344833644,0.0,0.0,250.0,0.4824743845138025,0.4766705200546971,,9533409520.695312,9533409513.320312
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed980000/bootstrap_seed45210_best_u0375,41.76391103095375,0.7541809046038016,0.17188649623103053,0.11819433288089994,0.05369226166651733,0.0,11.358353978754675,16.859079281818087,935034963.4469488,6930779.658497664,105239520.23509397,183101.7788312673,0.9664428894207011,0.046875,0.046875,242.796875,0.8646874915824517,0.754181217856071,,14805667008.390625,14698151374.109375
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed980000/bootstrap_seed45211_best_u0375,37.319642019458115,0.6628353692351195,0.23874877775711686,0.18829310791444237,0.050455791904079304,0.0,11.58658522430532,19.756487765205893,929495916.9493266,9229345.382297486,92958831.99578528,17841.040720665915,0.9689003361615648,0.125,0.125,230.90625,0.7836522743546505,0.6628359788166677,,12291293962.234375,12290463874.453125
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed980000/bootstrap_seed61723_best_u0325,38.44157501193695,0.630428282460723,0.2952273791944851,0.27370236850308094,0.02152517379267259,0.0,12.637806107663122,21.841365678419006,1016869262.0782882,10514028.725458404,98410554.66423582,40588.78508744933,0.9797738005116221,0.0625,0.0625,247.90625,0.7025170238264772,0.6304288425852751,,12495464896.5625,12495291743.09375
6uav40gu_density_ctrl_resource_2x,baseline,cluster_center_queue_aware,,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed980000/cluster_center_queue_aware,41.315322724869475,0.7615109695565964,0.17817085200898794,0.10901674180613441,0.06915424041845705,0.0,11.625332704229438,16.90789342647581,935618677.0937724,7167588.1680169385,107220513.12392758,38833.831333333335,0.8995562608074397,0.03125,0.03125,245.9375,0.8788684036225588,0.7615113919050552,,15062145701.828125,15019788887.484375
6uav40gu_density_ctrl_resource_2x,baseline,maxweight_lyapunov,,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed980000/maxweight_lyapunov,35.55001763126347,0.689115406211147,0.26489567238640943,0.24616637736069077,0.018729373689833805,0.0,9.386158716239022,14.53443028401844,751295053.5576962,11680842.189580308,47276500.1240336,2794.202968976498,0.9934448182416457,0.140625,0.140625,242.09375,0.7269723885292128,0.6891158031088932,,13367106901.703125,13365480723.265625
6uav40gu_density_ctrl_resource_2x,baseline,static_uniform,,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed980000/static_uniform,32.778635439579375,0.48407967373542493,0.4726740659251763,0.4693637471718298,0.003310682958540557,0.0,9.606119467930869,23.119287144440225,768516626.4003125,17301046.156781252,12741283.720000003,188.04033333333336,0.48747085115127275,0.0,0.0,250.0,0.49141102007054105,0.48407992680047796,,9681593357.257812,9681593360.789062
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed981000/bootstrap_seed45210_best_u0375,43.21146170201246,0.7707194902074213,0.1564195728408106,0.11188025529142484,0.04453917257213174,0.0,10.113698545809315,15.052048193605206,851142518.8698198,6211709.388720835,93437916.41022226,291990.5877932099,0.9659454899117764,0.03125,0.03125,245.015625,0.8717546255424952,0.7707193039767614,,15295110307.34375,15178268853.875
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed981000/bootstrap_seed45211_best_u0375,38.77507278556004,0.6818415722308124,0.22340810082436316,0.17977780968659363,0.04363007694494349,0.0,10.723781827378943,17.82838001677361,860922392.3344073,8548162.625599492,85996005.18523437,20971.22330313521,0.961063263942929,0.078125,0.078125,236.3125,0.7917830059633413,0.6818413448382746,,13026303204.75,13025997170.65625
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed981000/bootstrap_seed61723_best_u0325,38.34397114138119,0.6551415485168504,0.2612803130480476,0.2388884287933629,0.022391694922375364,0.0,12.12399031361325,19.984177517610068,975436778.4450362,9667719.054658312,97201741.8750843,38316.42277101783,0.9748052544773881,0.046875,0.046875,243.953125,0.7326227702099006,0.6551413208819731,,12843833453.765625,12842785115.921875
6uav40gu_density_ctrl_resource_2x,baseline,cluster_center_queue_aware,,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed981000/cluster_center_queue_aware,40.0137575562112,0.7857103387055028,0.14880043341035867,0.0912152192590297,0.057585172136120265,0.0,10.780215958574157,15.027894842102574,867427079.7543813,6508773.346905432,100344388.76723373,34790.3671672689,0.8824593700745869,0.078125,0.078125,234.734375,0.8895976282997182,0.7857104291993846,,14951233820.914062,14917607013.539062
6uav40gu_density_ctrl_resource_2x,baseline,maxweight_lyapunov,,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed981000/maxweight_lyapunov,34.77815143472981,0.7134837116121693,0.23632574783226654,0.22374432074708422,0.012581165426541025,0.0,8.61623754570101,13.01347887657258,690083896.4725826,11205084.201121729,40182604.611544825,5450.699461298389,0.9898018642648078,0.203125,0.203125,233.75,0.7466559632346246,0.7134833936138427,,13431041048.96875,13427013365.0
6uav40gu_density_ctrl_resource_2x,baseline,static_uniform,,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed981000/static_uniform,32.534590434632264,0.5069292485951445,0.4430457272064683,0.43993795075046727,0.003107404378530711,0.0,9.836913626640568,22.16158033495302,786992332.9711878,17501150.819335938,14484507.992,272.58494444444443,0.48673335093632336,0.015625,0.015625,246.109375,0.5148595640702553,0.5069292725612148,,9949949072.726562,9949949061.820312
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed982000/bootstrap_seed45210_best_u0375,42.892444937024266,0.7716836143926175,0.154026289926372,0.10567913408641266,0.04834727579573096,0.0,11.196446938981497,16.36683832868277,925977461.6974864,6582616.500491447,105401847.48385966,210150.81022514612,0.9647229200564325,0.015625,0.015625,246.6875,0.8809541730351524,0.7716838299172322,,15363101366.21875,15293566871.125
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed982000/bootstrap_seed45211_best_u0375,40.62596305110492,0.6898088739415958,0.22324243941998753,0.17865337430102224,0.044589107248845926,0.0,11.595110564472916,19.260722917997096,930945481.824711,8829495.181470897,95738171.1264402,23171.164475937712,0.9617001868459115,0.03125,0.03125,249.140625,0.8038157720692932,0.6898089523607115,,13753559662.265625,13753559666.359375
6uav40gu_density_ctrl_resource_2x,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed982000/bootstrap_seed61723_best_u0325,38.10036273137666,0.642289307507738,0.27888607365014795,0.25726575286424697,0.021620442834972723,0.0,12.256753304954907,20.763274733592755,985985743.6705779,10231199.672038049,95215377.77372843,37815.90554208753,0.9739269304668364,0.03125,0.03125,243.640625,0.7153941468570174,0.6422895830353328,,12563512474.828125,12563489185.796875
6uav40gu_density_ctrl_resource_2x,baseline,cluster_center_queue_aware,,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed982000/cluster_center_queue_aware,41.59999784396496,0.7874622674603383,0.15024474876420818,0.0893589925767638,0.06088593067466777,0.0,11.427145740890971,16.03612960330532,917295360.5581188,6630013.862583912,108161849.14954247,21692.44058387799,0.8657666787374766,0.03125,0.03125,244.578125,0.9001772564733546,0.7874621897559845,,15435685230.984375,15408094110.703125
6uav40gu_density_ctrl_resource_2x,baseline,maxweight_lyapunov,,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed982000/maxweight_lyapunov,36.08456755906809,0.7105333895170565,0.24162918192985278,0.2236287460341669,0.018000392797073245,0.0,9.377374172583702,14.315775029389366,750799348.6190019,11457594.3641018,48647691.717940904,4232.107819600005,0.9916907504780236,0.15625,0.15625,244.296875,0.7514161380285305,0.7105334131291324,,13904155296.09375,13898676628.71875
6uav40gu_density_ctrl_resource_2x,baseline,static_uniform,,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/configs/6uav40gu_density_ctrl_resource_2x.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_20260711_150245/formal/6uav40gu_density_ctrl_resource_2x/seed982000/static_uniform,33.24768898508046,0.5121183704761789,0.44248002172042655,0.43844573581002266,0.0040344014553151016,0.0,9.974961042150856,23.487052206056664,798056748.4906876,17281787.240364067,17787564.04933333,415.7955,0.4875854344926775,0.0,0.0,250.0,0.5219844893931445,0.5121184202336769,,10242367287.132812,10242367290.039062
