scenario,kind,method,update,seed_base,episodes,num_envs,checkpoint,out_dir,reward_sum,processed_ratio_eval,drop_ratio_eval,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,gu_queue_mean,uav_queue_mean,sat_queue_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,outflow_arrival_ratio,sat_processed_arrival_ratio
6uav40gu,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,980000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed980000/bootstrap_seed45210_best_u0375,35.33732772723306,0.5322280238543625,0.40670217356963684,0.4064830547487028,0.0002192536387950345,0.0,8.240137373215745,16.30121958209151,659214437.9999862,12846491.929913433,24225217.515391417,23.997666666666667,0.9446960089465997,0.0625,0.0625,240.859375,0.552659564820652,0.5322276683838811
6uav40gu,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,980000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed980000/bootstrap_seed45211_best_u0375,32.354239770327695,0.4708676503000244,0.4358688971224942,0.43371852106192876,0.0021504569952825164,0.0,10.095657000384689,22.818787971423294,807680518.0876168,13534370.990108982,44379618.442800485,194.22199999999998,1.0,0.125,0.125,227.046875,0.5156376706024496,0.4708672481378796
6uav40gu,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,980000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed980000/bootstrap_seed61723_best_u0325,33.52407868264709,0.4851828808039786,0.4443309739603663,0.4440653369436099,0.00026601987941175895,0.0,10.059130150600256,21.72459964949314,804730402.7275635,14108333.570847638,40066176.587126255,0.0,0.8803375913936213,0.078125,0.078125,237.03125,0.5072670539237949,0.4851829117870293
6uav40gu,baseline,cluster_center_queue_aware,,980000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed980000/cluster_center_queue_aware,34.53565564507153,0.5787059889384779,0.3520237256670365,0.3506640656953601,0.0013599196355537435,0.0,10.119363258260753,19.104776043867343,809551709.9047103,12569115.588998249,51130737.95861617,18.463166666666666,0.8097116414948058,0.0625,0.0625,235.765625,0.6030558700038555,0.5787062439151822
6uav40gu,baseline,maxweight_lyapunov,,980000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed980000/maxweight_lyapunov,30.884955044835806,0.5081017063570783,0.44391678948233726,0.4438053057919744,0.00011163819858115908,0.0,9.074683889040816,18.68340722924473,725974702.663856,16589341.32275198,10400174.956400443,0.0,0.9955574843251083,0.203125,0.203125,232.484375,0.5150176246356175,0.5081019094428674
6uav40gu,baseline,static_uniform,,980000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed980000/static_uniform,28.442654906772077,0.33422691206261534,0.5998886325434984,0.5998889004971873,0.0,0.0,11.978926726177335,42.17957395619527,958314127.0650002,23507321.371234372,3003545.3679999993,0.0,0.48650001757964506,0.015625,0.015625,246.109375,0.3348312262268507,0.33422660988869485
6uav40gu,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,981000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed981000/bootstrap_seed45210_best_u0375,34.86713486374356,0.5435794276641686,0.3758518249096343,0.3757824133975095,6.959408522340087e-05,0.0,8.301878213353453,15.898693076975645,664155105.3122501,12863773.616881251,24933217.496000014,33.72049999999999,0.9446083365306259,0.046875,0.046875,238.328125,0.567243935072075,0.543580518458828
6uav40gu,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,981000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed981000/bootstrap_seed45211_best_u0375,32.116819413146004,0.491079162370371,0.4041257285140549,0.40226869538543464,0.0018572755349427856,0.0,10.057126255428704,21.532899487427073,804669247.135324,13379598.786572715,44897690.0418654,688.5821392865664,0.9996874999962747,0.125,0.125,225.84375,0.5359489977419309,0.49108036341690137
6uav40gu,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,981000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed981000/bootstrap_seed61723_best_u0325,32.41978475416545,0.4869608868779068,0.4111193009126746,0.410298606473403,0.0008207506426038376,0.0,10.71083194796631,22.274336787895027,856866560.3259046,14083093.977604225,48923797.83137254,0.09961111111111111,0.8753110354119252,0.078125,0.078125,231.40625,0.5136277890334007,0.4869614809777647
6uav40gu,baseline,cluster_center_queue_aware,,981000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed981000/cluster_center_queue_aware,33.106639199424535,0.5947427894732639,0.31294308375230334,0.3111363001205667,0.0018071852399665679,0.0,10.134731528834369,18.14248044762987,810779242.5854565,12224997.43474443,53629769.31737656,5.065,0.8282038399678922,0.109375,0.109375,225.828125,0.624828505815001,0.5947433544783629
6uav40gu,baseline,maxweight_lyapunov,,981000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed981000/maxweight_lyapunov,29.91598566796165,0.5324144000364911,0.39758636391214575,0.3975864717630489,0.0,0.0,9.124957855640949,17.906086805151745,729996619.7507509,16517514.761561325,11549338.200064112,0.0,0.9936455779167406,0.21875,0.21875,224.65625,0.5423407288753879,0.532415068508556
6uav40gu,baseline,static_uniform,,981000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed981000/static_uniform,28.114228121354245,0.35301934714103106,0.5637024431785529,0.5633320262743919,0.00037061985348328175,0.0,11.87311795304343,37.20612244676613,949849425.0957501,22819792.491131246,6176287.572000001,0.0,0.48803751792758693,0.046875,0.046875,238.328125,0.3558556200559388,0.35302054795944504
6uav40gu,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,982000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed982000/bootstrap_seed45210_best_u0375,36.06380197010003,0.5493413471888,0.3985843056910414,0.39756266340554197,0.0010215871896897906,0.0,8.613130346340924,16.801496688951133,689054515.1589626,13526587.154773464,24664488.924295656,28.439722222222226,0.9401039605276669,0.03125,0.03125,247.015625,0.5734341166150676,0.5493414256004701
6uav40gu,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,982000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed982000/bootstrap_seed45211_best_u0375,31.293492523254827,0.48987654260429725,0.42454991848258394,0.4203918916739984,0.0041581927029301,0.0,9.961057912717152,21.883690456551648,797016540.922211,13994126.86446298,39519924.862877734,916.0909379719527,0.9995020833685995,0.1875,0.1875,220.15625,0.5309924828646033,0.4898766585250399
6uav40gu,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,982000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed982000/bootstrap_seed61723_best_u0325,33.36706337425858,0.48970842100654693,0.43664433741017533,0.43511529699424456,0.0015292025704741322,0.0,10.924724930799568,23.330041092823514,873978073.7405016,14741308.072364364,47387610.227900326,0.6223333333333333,0.8805955710948178,0.0625,0.0625,239.171875,0.5167638230544854,0.48970863982484697
6uav40gu,baseline,cluster_center_queue_aware,,982000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed982000/cluster_center_queue_aware,35.418139796704054,0.5941959803676574,0.3485226717869975,0.34467016372852033,0.003852456104972659,0.0,10.83465720005294,19.81848527102362,866772622.3660753,12969047.491385816,58001777.7265344,0.38961111111111113,0.7996122547139427,0.03125,0.03125,243.796875,0.625178220147632,0.5941960061406911
6uav40gu,baseline,maxweight_lyapunov,,982000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav40gu/seed982000/maxweight_lyapunov,30.732844050624408,0.5264545988454783,0.4239805810014763,0.42398050924708125,0.0,0.0,9.350470751431594,18.63064595514729,748037651.192906,17272369.95704693,9523808.816630322,0.0,0.9939918752375232,0.171875,0.171875,232.84375,0.534412465580553,0.5264545380913849
