event,timestamp,sweep,gpu,point_index,num_uav,num_gu,map_size_m,uav_density_per_km2,method_id,paper_label,method_family,training_seed,checkpoint_role,eval_seed_base,episodes,num_envs,config_path,checkpoint_path,baseline_policy,out_dir,label,rc,elapsed_sec,reward_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,queue_total_mean,collision_episode_fraction,near_collision_ratio,near_collision_steps,terminated_early,sat_overlap_eval,episode_length,arrival_step_mean,outflow_arrival_ratio,error
end,2026-07-15T02:57:21+08:00,uav_density,0,2,3,20,1500.0,1.3333333333333333,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/3uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/3uav20gu/fixed/maxweight_lyapunov/seedbase982000,uav_density_3uav_maxweight_lyapunov_fixed_seedbase982000,0,5.434,44.68621475843247,0.8525861518641467,0.1175296711899409,7.655579813910882,10.608232268210033,306223188.96962506,0.0,,,0.0,0.9726250015981498,250.0,40000043.900750004,0.8581767243497882,
start,2026-07-15T02:57:21+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed45211/selected/seedbase980000,uav_density_4uav_relcritic_seed45211_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:27+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed45211/selected/seedbase980000,uav_density_4uav_relcritic_seed45211_selected_seedbase980000,0,6.228,62.20549901784398,0.8802927755631971,0.09441950863908141,4.938351363423608,7.205992634691896,197534052.17712498,0.015625,,,0.015625,0.48633594819158316,246.109375,40000102.5295,0.8804350810903318,
start,2026-07-15T02:57:27+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed45211/selected/seedbase981000,uav_density_4uav_relcritic_seed45211_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:33+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed45211/selected/seedbase981000,uav_density_4uav_relcritic_seed45211_selected_seedbase981000,0,6.256,60.70639929338358,0.8843498371466995,0.0950027286433051,4.5394086361493695,6.372783423939647,181576343.352,0.015625,,,0.015625,0.4845130315534771,246.109375,39999905.86774999,0.8864498361344691,
start,2026-07-15T02:57:33+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed45211/selected/seedbase982000,uav_density_4uav_relcritic_seed45211_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:40+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed45211/selected/seedbase982000,uav_density_4uav_relcritic_seed45211_selected_seedbase982000,0,6.264,63.68089678999968,0.879986847939901,0.10224599983219267,4.9542013845438575,7.266680351215279,198168052.92112502,0.0,,,0.0,0.48050001121126107,250.0,40000046.536249995,0.880458549669719,
start,2026-07-15T02:57:40+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed73129/selected/seedbase980000,uav_density_4uav_relcritic_seed73129_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:46+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed73129/selected/seedbase980000,uav_density_4uav_relcritic_seed73129_selected_seedbase980000,0,6.372,61.078870493220165,0.8750151052560009,0.10146691514366177,4.8056329567560665,7.18566211906063,192225315.86061096,0.015625,,,0.015625,0.537249584433136,247.140625,40000051.6436903,0.8776582526972878,
start,2026-07-15T02:57:46+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed73129/selected/seedbase981000,uav_density_4uav_relcritic_seed73129_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:52+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed73129/selected/seedbase981000,uav_density_4uav_relcritic_seed73129_selected_seedbase981000,0,6.320,61.49053586530499,0.8907710392913338,0.0904713078088662,4.202943392558143,5.731340017740733,168117733.61845672,0.03125,,,0.03125,0.5260540299254405,245.265625,40000018.75258893,0.892199145162297,
start,2026-07-15T02:57:52+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed73129/selected/seedbase982000,uav_density_4uav_relcritic_seed73129_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:59+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed73129/selected/seedbase982000,uav_density_4uav_relcritic_seed73129_selected_seedbase982000,0,6.203,60.77621648774948,0.8717632492463664,0.10916004017905956,4.632241891996149,6.68133525861354,185289673.43741342,0.03125,,,0.03125,0.5342803438198765,246.9375,40000053.684790865,0.8729289893070846,
start,2026-07-15T02:57:59+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed91457/selected/seedbase980000,uav_density_4uav_relcritic_seed91457_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:05+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed91457/selected/seedbase980000,uav_density_4uav_relcritic_seed91457_selected_seedbase980000,0,6.254,56.982871188316494,0.8865732979625627,0.07452466501126156,5.420314315154993,7.590341667565843,216812569.93517798,0.0625,,,0.0625,0.6152459311891433,240.859375,40000105.342903316,0.8915332801521448,
start,2026-07-15T02:58:05+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed91457/selected/seedbase981000,uav_density_4uav_relcritic_seed91457_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:11+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed91457/selected/seedbase981000,uav_density_4uav_relcritic_seed91457_selected_seedbase981000,0,6.236,58.463852832093835,0.8991958683028289,0.0749107265246024,5.12596585117458,6.9039933160213485,205038631.46831375,0.046875,,,0.046875,0.6095282544300883,242.6875,39999902.25887142,0.9041814058440003,
start,2026-07-15T02:58:11+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed91457/selected/seedbase982000,uav_density_4uav_relcritic_seed91457_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:17+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,relcritic,STARS,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/relcritic/seed91457/selected/seedbase982000,uav_density_4uav_relcritic_seed91457_selected_seedbase982000,0,6.284,59.10700038750656,0.8839567141853609,0.09293180892513919,5.426384506452103,7.701815905886611,217055377.38012177,0.03125,,,0.03125,0.6112444257974058,247.359375,40000042.93086883,0.8865459239521283,
start,2026-07-15T02:58:17+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,uav_density_4uav_globalcritic_seed45211_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:24+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,uav_density_4uav_globalcritic_seed45211_selected_seedbase980000,0,6.196,57.6767111280933,0.8845593198918525,0.07325335689149118,5.144134750511519,6.632578133761156,205765387.49384066,0.09375,,,0.09375,0.669193786622231,233.75,40000094.48893333,0.887321026963251,
start,2026-07-15T02:58:24+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,uav_density_4uav_globalcritic_seed45211_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:30+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,uav_density_4uav_globalcritic_seed45211_selected_seedbase981000,0,6.281,60.23412213823758,0.8925768695291869,0.08723388627708901,4.78842627527421,6.296867291003007,191537048.672576,0.0625,,,0.0625,0.6864855204888548,241.484375,39999916.96967301,0.8933799859509671,
start,2026-07-15T02:58:30+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,uav_density_4uav_globalcritic_seed45211_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:36+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,uav_density_4uav_globalcritic_seed45211_selected_seedbase982000,0,6.204,58.82563010510057,0.8667451913232203,0.10270561799299134,4.958277678461225,6.84774930364421,198331104.7688064,0.078125,,,0.078125,0.6689702679506674,234.21875,40000097.94057191,0.8686391267976077,
start,2026-07-15T02:58:36+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,uav_density_4uav_globalcritic_seed73129_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:42+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,uav_density_4uav_globalcritic_seed73129_selected_seedbase980000,0,6.227,30.9869504829403,0.6464440577277742,0.2818835504514898,8.324739397141515,16.116748960655663,332989571.954745,0.34375,,,0.328125,0.9858352311089785,210.5625,40000122.87840741,0.6468086982601032,
start,2026-07-15T02:58:42+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,uav_density_4uav_globalcritic_seed73129_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:49+08:00,uav_density,0,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,uav_density_4uav_globalcritic_seed73129_selected_seedbase981000,0,6.236,32.495406774803996,0.6536024532368276,0.2718663079051897,7.873395824129769,15.259830993674306,314935829.095341,0.25,,,0.234375,0.9849655597616815,217.671875,39999946.403571405,0.654077719381852,
