update,checkpoint_suffix,episodes,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,fixed_reward_sum,fixed_bw_weighted_workload_delta_sum,fixed_bw_weighted_workload_level_sum,fixed_processed_ratio_eval,fixed_drop_ratio_eval,fixed_pre_backlog_steps_eval,fixed_D_sys_report,fixed_x_acc_mean,fixed_x_rel_mean,fixed_g_pre_mean,fixed_d_pre_mean,fixed_sat_overlap_eval,fixed_collision_episode_fraction,processed_improved,drop_improved,pre_backlog_improved,model_improved,quality_worsened,quality_worse_streak,reward_improved,reward_plateau_streak,collision_gate_passed,quality_early_stop_triggered,reward_early_stop_triggered,early_stop_triggered,method,training_seed,run_label
100,u0100,32.0,35.09454406821169,4091.271495886147,-116224.79413042964,0.5503030934189397,0.3905673862280179,11.716849569787726,25.62466651974372,0.5514257301613243,0.5503030934189397,0.0591329612558516,0.3905673862280179,0.8433663724616487,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
125,u0125,32.0,37.69815859012306,4109.941539481282,-86015.57634676993,0.6399001885717733,0.3124785089015194,10.607466249428692,19.296516119677573,0.6401911793742329,0.6399001885717733,0.0476235311800362,0.3124785089015194,0.615114595377818,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
150,u0150,32.0,41.02673732745461,3851.7386971116066,-89384.58722130954,0.7425853296434507,0.2313655737657623,6.872331618644297,12.259697026224805,0.7428568258192388,0.7425853296434507,0.0260513368971264,0.2313655737657623,0.7635416748449206,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
175,u0175,32.0,37.33402773691341,3545.0601002573967,-173512.38524651527,0.6465547267496586,0.3229574361058894,7.533697408400477,17.468775427285582,0.6471458933791147,0.6465547267496586,0.0304900770885069,0.3229574361058894,0.5920833471529185,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
200,u0200,32.0,33.574070279020816,3555.214185193181,-843709.8983999789,0.5215079554330581,0.4350243169683848,9.518496944424726,36.007478902997235,0.5220368198041779,0.5215079554330581,0.0434705751379709,0.4350243169683848,0.6525198764612979,0.0625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
225,u0225,32.0,34.61539450031705,3478.722943775356,-481658.1477209627,0.5677343964244937,0.4019251318053922,8.548975686348975,31.83290201853215,0.5682056226312414,0.5677343964244937,0.0303427034199849,0.4019251318053922,0.6582604311220348,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
250,u0250,32.0,33.488318716175854,3447.8623224645853,-2265111.5592619777,0.5367219967625569,0.4313212298083963,9.18288297344744,26.540108227595677,0.5372540815880057,0.5367219967625569,0.0319590076997565,0.4313212298083963,0.6334583500288427,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
275,u0275,32.0,32.102247102186084,3502.726455256343,-2280478.3507220745,0.4524047101822797,0.5056405587835051,11.155859493531286,56.12529267153144,0.4527548619559384,0.4524047101822797,0.0419569584933462,0.5056405587835051,0.6476979359667749,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
300,u0300,32.0,32.15350575069897,3776.0335284546018,-580037.509218216,0.4334936781970317,0.5227771344378971,11.77447043824941,42.23176345925033,0.4336793362195604,0.4334936781970317,0.0437314187153275,0.5227771344378971,0.6948333543725312,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
325,u0325,32.0,31.746344363084063,4191.714147865772,-393494.983101964,0.3751169454182964,0.5682370399498395,14.475882102981208,57.44412971983849,0.3751433589041699,0.3751169454182964,0.0566482473777256,0.5682370399498395,0.7648333521652966,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
350,u0350,32.0,31.183377517270856,4196.691108614206,-3848682.4345852737,0.3465729050426743,0.5895864140784978,15.271702952153982,78.75564933343233,0.3466530692928936,0.3465729050426743,0.0638429089164092,0.5895864140784978,0.8021771001406015,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
375,u0375,32.0,31.035628283396363,4271.904625192285,-472275.5740066767,0.3393358227970312,0.5934735287130551,15.880716849572956,71.11579393973948,0.3393983873903053,0.3393358227970312,0.0671928804935657,0.5934735287130551,0.8828020932506773,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
25,u0025,32.0,31.49028482218273,4057.1486453190446,-197652.0235493332,0.4449263231372982,0.4792900478035597,15.465937351136956,46.93515408599585,0.449496562269099,0.4449263231372982,0.0757851405808719,0.4792900478035597,0.9658217261614844,0.15625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
50,u0050,32.0,34.2410973967053,4145.540108636022,-178571.24652838707,0.4674444005470723,0.4737627285326689,13.449114882256836,36.47370117761381,0.4676221352922728,0.4674444005470723,0.0587951050460706,0.4737627285326689,0.9361875036209824,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
75,u0075,32.0,34.77619059244171,4223.4930518865585,-152048.03523226082,0.5004317465452478,0.4426352257415819,13.253365324050186,31.62564776411653,0.5005751598947682,0.5004317465452478,0.0569352551886581,0.4426352257415819,0.7023333428092301,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
100,u0100,32.0,36.07581355981529,4177.7338213175535,-114968.5636149794,0.56149996860791,0.3828087659239413,12.270976638302203,25.81375121387839,0.5619926168238745,0.56149996860791,0.0556935026453884,0.3828087659239413,0.7470833400730045,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
125,u0125,32.0,35.67614814732224,4217.067193731666,-123460.3050351739,0.5547756263195587,0.3903721460349062,12.09693438444378,26.736796770117387,0.5548384844267806,0.5547756263195587,0.0548543407964598,0.3903721460349062,0.7075204745249397,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
150,u0150,32.0,37.91738440725021,4111.658722385764,-80548.34743228555,0.6742520612083552,0.2811130025421443,9.77816527713055,16.646928074544384,0.6742522155234056,0.6742520612083552,0.0446371973180347,0.2811130025421443,0.7574940530209846,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
175,u0175,32.0,42.34864286426455,3806.7049041986465,-72927.29660636932,0.8136139183286577,0.1623174340386913,6.2501805629172,8.830051795796667,0.8136636737249793,0.8136139183286577,0.0240708738277861,0.1623174340386913,0.854208337960765,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
200,u0200,32.0,47.85499918740243,3551.375176936388,-6248748.943074087,0.8419776273937896,0.1414461746712386,4.93934733458294,7.923121221433336,0.8420235686926173,0.8419776273937896,0.0165784375187059,0.1414461746712386,0.8747500049918889,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
225,u0225,32.0,53.10381521249656,3441.43289527297,-2598381.4951924765,0.8609539252445102,0.1238604250018252,4.268799700756127,6.208580626921357,0.8610390995563938,0.8609539252445102,0.01518788635314,0.1238604250018252,0.840125003695488,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
250,u0250,32.0,47.718128577806056,3462.3473147898912,-398457.46725182526,0.8269393746862188,0.1563251537445558,4.724145812839094,7.966891901864932,0.8269732832917943,0.8269393746862188,0.01673770570545,0.1563251537445558,0.8376666703745722,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
275,u0275,32.0,48.97790234000422,3416.1763592660427,-120246.71005159896,0.8304766648784282,0.1527944129864213,4.773342321898846,7.918019741206937,0.8305368254119533,0.8304766648784282,0.016731151970522,0.1527944129864213,0.8142291703820228,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
300,u0300,32.0,48.827781887492165,3441.825897693634,-70940.60120425068,0.840660041145049,0.143879031564711,4.77273346180802,7.034409450890092,0.8406721863588318,0.840660041145049,0.0154631606978945,0.143879031564711,0.8548333385810255,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
325,u0325,32.0,46.83061357564293,3382.1200989708304,-172927.55043369846,0.8207226504969877,0.1631802725879642,4.936232380052813,8.411852957006015,0.8207285788774026,0.8207226504969877,0.016099313273402,0.1631802725879642,0.8437083378881215,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
350,u0350,32.0,44.578190375468694,3396.574109636247,-9974824.502214637,0.7834865875700489,0.1944524000801684,5.8391142874943665,11.40018456527942,0.7834896722249686,0.7834865875700489,0.022063243765682,0.1944524000801684,0.8636666718497872,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
375,u0375,32.0,44.41762333211955,3313.7057907804847,-22088947.056636855,0.7779734555194154,0.2026199662487024,5.886836374465492,11.686787258500727,0.7779933097166939,0.7779734555194154,0.0194088164061013,0.2026199662487024,0.8318125042505565,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,64217,seed64217_20260714_130007_bootstrapgae_nocompile
25,u0025,32.0,32.329432767117396,4190.280946865678,-238230.1566072255,0.4145521961141769,0.5145766183614211,15.109251863246683,47.78675006203824,0.4170125419286105,0.4145521961141769,0.0708736348367248,0.5145766183614211,0.9749089927049844,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
50,u0050,32.0,33.70671454165131,4204.750344932079,-192776.87775605917,0.4570234627731357,0.482885035189557,14.033622624441618,39.7583307100031,0.45711172456191,0.4570234627731357,0.0600936492829278,0.482885035189557,0.9413996797102028,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
75,u0075,32.0,33.75611753948033,4030.326591029763,-156860.61873151362,0.4779767313265419,0.4600256510664939,12.898741119711705,33.4898082896809,0.4779767289574568,0.4779767313265419,0.0620014675655942,0.4600256510664939,0.9925000004470343,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
100,u0100,32.0,35.58743975730613,4145.159640409052,-126371.9269990027,0.53305421670744,0.4130632585390695,12.43322280567554,27.681798418063707,0.533090928521431,0.53305421670744,0.0538848799458977,0.4130632585390695,0.9963280782894908,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
125,u0125,32.0,36.33558949548751,4197.443513378501,-106735.74176502228,0.586821051010862,0.3575901020050953,11.98333894677088,23.021996080771093,0.5892457864228636,0.586821051010862,0.0555910797875117,0.3575901020050953,0.9800416678115728,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
150,u0150,32.0,36.104092923691496,4099.239961609244,-623135.9670513272,0.6267003852017224,0.3255201071771371,10.60359920931235,20.344023388475176,0.6270759264612571,0.6267003852017224,0.0477817425518903,0.3255201071771371,0.8649791702404617,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
175,u0175,32.0,33.50256867648568,4031.153189778328,-4770568.000030816,0.6134051322601737,0.3402148547751913,10.55953188039735,21.08243280802667,0.6157177775208837,0.6134051322601737,0.0463822523425095,0.3402148547751913,0.9933750003948806,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
200,u0200,32.0,32.45770873874426,4026.071448586881,-19603020.16425842,0.5202493307793048,0.4263581943772133,11.46061356558278,28.49729427848385,0.5205777116296814,0.5202493307793048,0.0533947063037518,0.4263581943772133,0.9852916675284504,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
225,u0225,32.0,33.35386143496726,4012.344477057457,-3119488.9604454637,0.5596533369655842,0.3901473990975812,11.114530109757116,27.208545075033392,0.5597846130115214,0.5596533369655842,0.0502013157066687,0.3901473990975812,0.995000000298023,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
250,u0250,32.0,35.18391657806933,3990.6552297472954,-487684.34862339497,0.6119528926766942,0.343293053591362,10.084591782137752,21.347601431921127,0.6126837435034104,0.6119528926766942,0.0447562865904694,0.343293053591362,0.974958334825933,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
275,u0275,32.0,36.613825710257515,3859.2756291925903,-1466890.264974594,0.6673298311829566,0.2928410506925324,8.792746351033449,18.11552817133069,0.668781148825772,0.6673298311829566,0.0398313490013638,0.2928410506925324,0.9840833342447876,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
300,u0300,32.0,34.9451156987343,3978.567336216569,-887698.5751705766,0.6317795958530623,0.3272344365086064,9.466074643842877,20.585799408555033,0.6330142205108423,0.6317795958530623,0.040988198038538,0.3272344365086064,0.9832083343341944,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
325,u0325,32.0,37.19436391466297,3811.199507258833,-456987.7983270287,0.6963899484942667,0.2690436147696127,8.21983005285263,15.124913827478888,0.6970321272932924,0.6963899484942667,0.034568676248582,0.2690436147696127,0.9815833344310524,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
350,u0350,32.0,36.78759840875864,3740.039677388966,-510078.44865345955,0.6900902273376704,0.2761842523324412,8.01106283660233,15.618883609160784,0.6910742152702297,0.6900902273376704,0.0337277453809386,0.2761842523324412,0.98633333414793,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
375,u0375,32.0,36.23811967251822,3921.1959303095937,-336969.7879899442,0.6774128607385793,0.288096798327977,8.778792208515108,16.255912233941256,0.6775290349381976,0.6774128607385793,0.0344925764562544,0.288096798327977,0.9793750012293458,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
400,u0400,32.0,36.77862853882834,3970.499619886279,-144271.9438559115,0.6629736540401353,0.3004537923005335,9.262660742320122,17.68908465400338,0.6629964605262503,0.6629736540401353,0.0365747881181799,0.3004537923005335,0.9558333358168604,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
425,u0425,32.0,36.94193914439529,3904.003141641617,-130657.22515442967,0.6604795008804649,0.3013073863201029,9.360006917864084,17.088896061696115,0.6605533615974709,0.6604795008804649,0.0382153458287691,0.3013073863201029,0.929395837560296,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,73129,seed73129_20260712_124615_bootstrapgae_nocompile
